# 20160802-20160809,,,,,,,,
,,,,,,,,
经销商,访问日期,PV,UV,平均页面停留时间,进入次数,跳出百分比,退出百分比,价值
/point/pages/scan.html?dealerCode=80430,2016080814,2,1,0:00:05,1,0.00%,0.00%,US$0.00 
/point/pages/scan.html?dealerCode=80480,2016080214,3,3,0:00:05,1,0.00%,66.67%,US$0.00 
/point/pages/scan.html?dealerCode=80500,2016080615,2,1,0:00:05,1,0.00%,50.00%,US$0.00 
/point/pages/scan.html?dealerCode=80500,2016080616,6,3,0:00:05,2,0.00%,50.00%,US$0.00 
/point/pages/scan.html?dealerCode=80520,2016080212,1,1,0:00:05,0,0.00%,0.00%,US$0.00 
/point/pages/scan.html?dealerCode=80660,2016080610,4,4,0:00:05,3,0.00%,0.00%,US$0.00 
/point/pages/scan.html?dealerCode=80660,2016080909,1,1,0:00:05,1,0.00%,0.00%,US$0.00 
/point/pages/scan.html?dealerCode=80670,2016080815,1,1,0:00:05,1,0.00%,0.00%,US$0.00 
/point/pages/scan.html?dealerCode=80680,2016080615,2,1,0:00:05,1,0.00%,50.00%,US$0.00 
/point/pages/scan.html?dealerCode=80680,2016080916,1,1,0:00:05,1,0.00%,0.00%,US$0.00 
/point/pages/scan.html?dealerCode=80800,2016080210,2,2,0:00:05,1,0.00%,0.00%,US$0.00 
/point/pages/scan.html?dealerCode=80800,2016080610,1,1,0:00:05,1,0.00%,0.00%,US$0.00 
/point/pages/scan.html?dealerCode=80830,2016080709,2,1,0:00:05,1,0.00%,0.00%,US$0.00 
/point/pages/scan.html?dealerCode=80840,2016080316,2,1,0:00:05,1,0.00%,50.00%,US$0.00 
/point/pages/scan.html?dealerCode=81340,2016080610,1,1,0:00:05,1,0.00%,0.00%,US$0.00 
/point/pages/scan.html?dealerCode=81340,2016080809,1,1,0:00:05,1,0.00%,0.00%,US$0.00 
/point/pages/scan.html?dealerCode=81350,2016080312,1,1,0:00:05,0,0.00%,0.00%,US$0.00 
/point/pages/scan.html?dealerCode=81360,2016080710,1,1,0:00:05,1,0.00%,0.00%,US$0.00 
/point/pages/scan.html?dealerCode=81360,2016080900,1,1,0:00:05,0,0.00%,0.00%,US$0.00 
/point/pages/scan.html?dealerCode=81380,2016080211,1,1,0:00:05,0,0.00%,0.00%,US$0.00 
/point/pages/scan.html?dealerCode=81380,2016080509,1,1,0:00:05,0,0.00%,0.00%,US$0.00 
/point/pages/scan.html?dealerCode=81380,2016080809,4,2,0:00:05,2,0.00%,50.00%,US$0.00 
/point/pages/scan.html?dealerCode=81390,2016080711,2,1,0:00:05,1,0.00%,0.00%,US$0.00 
/point/pages/scan.html?dealerCode=81390,2016080809,3,3,0:00:05,2,50.00%,66.67%,US$0.00 
/point/pages/scan.html?dealerCode=21240,2016080616,17,10,0:00:05,10,10.00%,29.41%,US$0.00 
/point/pages/scan.html?dealerCode=21740,2016080817,13,8,0:00:05,7,0.00%,7.69%,US$0.00 
/point/pages/scan.html?dealerCode=20320,2016080614,8,3,0:00:05,1,0.00%,0.00%,US$0.00 
/point/pages/scan.html?dealerCode=10710,2016080912,7,3,0:00:05,2,0.00%,14.29%,US$0.00 
/point/pages/scan.html?dealerCode=20320,2016080414,12,9,0:00:05,7,57.14%,50.00%,US$0.00 
/point/pages/scan.html?dealerCode=50350,2016080610,7,3,0:00:05,2,0.00%,14.29%,US$0.00 
/point/pages/scan.html?dealerCode=10100,2016080915,5,1,0:00:05,1,0.00%,0.00%,US$0.00 
/point/pages/scan.html?dealerCode=11860,2016080412,5,3,0:00:05,2,0.00%,0.00%,US$0.00 
/point/pages/scan.html?dealerCode=20320,2016080814,5,3,0:00:05,3,0.00%,0.00%,US$0.00 
/point/pages/scan.html?dealerCode=20400,2016080812,5,2,0:00:05,1,0.00%,0.00%,US$0.00 
/point/pages/scan.html?dealerCode=21630,2016080615,12,5,0:00:05,3,33.33%,25.00%,US$0.00 
/point/pages/scan.html?dealerCode=10100,2016080315,7,5,0:00:05,5,40.00%,42.86%,US$0.00 
/point/pages/scan.html?dealerCode=10100,2016080409,5,3,0:00:05,2,0.00%,20.00%,US$0.00 
/point/pages/scan.html?dealerCode=10390,2016080715,4,2,0:00:05,1,0.00%,0.00%,US$0.00 
/point/pages/scan.html?dealerCode=11030,2016080214,4,4,0:00:05,3,0.00%,0.00%,US$0.00 
/point/pages/scan.html?dealerCode=11360,2016080215,5,4,0:00:05,4,0.00%,20.00%,US$0.00 
/point/pages/scan.html?dealerCode=20030,2016080714,4,4,0:00:05,3,0.00%,0.00%,US$0.00 
/point/pages/scan.html?dealerCode=20330,2016080715,5,4,0:00:05,2,0.00%,20.00%,US$0.00 
/point/pages/scan.html?dealerCode=20400,2016080514,5,2,0:00:05,1,100.00%,20.00%,US$0.00 
/point/pages/scan.html?dealerCode=21220,2016080613,5,2,0:00:05,1,0.00%,20.00%,US$0.00 
/point/pages/scan.html?dealerCode=31260,2016080815,6,4,0:00:05,3,33.33%,33.33%,US$0.00 
/point/pages/scan.html?dealerCode=50800,2016080814,5,1,0:00:05,0,0.00%,20.00%,US$0.00 
/point/pages/scan.html?dealerCode=80370,2016080416,5,3,0:00:05,2,0.00%,20.00%,US$0.00 
/point/pages/scan.html?dealerCode=80430,2016080711,4,2,0:00:05,1,0.00%,0.00%,US$0.00 
/point/pages/scan.html?dealerCode=81370,2016080616,4,3,0:00:05,2,0.00%,0.00%,US$0.00 
/point/pages/scan.html?dealerCode=22100,2016080814,7,4,0:00:05,2,0.00%,0.00%,US$0.00 
/point/pages/scan.html?dealerCode=30480,2016080509,9,5,0:00:05,0,0.00%,22.22%,US$0.00 
/point/pages/scan.html?dealerCode=51170,2016080711,7,2,0:00:05,1,0.00%,0.00%,US$0.00 
/point/pages/scan.html?dealerCode=10320,2016080508,4,4,0:00:05,2,50.00%,25.00%,US$0.00 
/point/pages/scan.html?dealerCode=10470,2016080514,3,3,0:00:05,2,0.00%,0.00%,US$0.00 
/point/pages/scan.html?dealerCode=10710,2016080718,4,2,0:00:05,1,0.00%,25.00%,US$0.00 
/point/pages/scan.html?dealerCode=10710,2016080918,4,1,0:00:05,1,0.00%,25.00%,US$0.00 
/point/pages/scan.html?dealerCode=10930,2016080615,3,3,0:00:05,2,0.00%,0.00%,US$0.00 
/point/pages/scan.html?dealerCode=11100,2016080914,4,2,0:00:05,1,0.00%,25.00%,US$0.00 
/point/pages/scan.html?dealerCode=11350,2016080412,3,2,0:00:05,2,0.00%,0.00%,US$0.00 
/point/pages/scan.html?dealerCode=11500,2016080918,3,2,0:00:05,1,0.00%,0.00%,US$0.00 
/point/pages/scan.html?dealerCode=11840,2016080516,3,3,0:00:05,2,0.00%,0.00%,US$0.00 
/point/pages/scan.html?dealerCode=11840,2016080714,3,2,0:00:05,2,0.00%,0.00%,US$0.00 
/point/pages/scan.html?dealerCode=11940,2016080913,6,4,0:00:05,3,0.00%,0.00%,US$0.00 
/point/pages/scan.html?dealerCode=20810,2016080614,9,7,0:00:05,5,0.00%,33.33%,US$0.00 
/point/pages/scan.html?dealerCode=20810,2016080915,4,2,0:00:05,2,0.00%,25.00%,US$0.00 
/point/pages/scan.html?dealerCode=20820,2016080917,3,0,0:00:05,0,0.00%,0.00%,US$0.00 
/point/pages/scan.html?dealerCode=20980,2016080406,4,4,0:00:05,3,0.00%,25.00%,US$0.00 
/point/pages/scan.html?dealerCode=21260,2016080812,4,2,0:00:05,2,0.00%,25.00%,US$0.00 
/point/pages/scan.html?dealerCode=21410,2016080214,3,3,0:00:05,2,0.00%,0.00%,US$0.00 
/point/pages/scan.html?dealerCode=21610,2016080216,5,3,0:00:05,3,0.00%,40.00%,US$0.00 
/point/pages/scan.html?dealerCode=21650,2016080916,3,2,0:00:05,2,0.00%,0.00%,US$0.00 
/point/pages/scan.html?dealerCode=21910,2016080513,3,2,0:00:05,2,0.00%,0.00%,US$0.00 
/point/pages/scan.html?dealerCode=22180,2016080910,3,2,0:00:05,2,0.00%,0.00%,US$0.00 
/point/pages/scan.html?dealerCode=30310,2016080911,4,3,0:00:05,3,0.00%,25.00%,US$0.00 
/point/pages/scan.html?dealerCode=30520,2016080909,3,2,0:00:05,1,0.00%,0.00%,US$0.00 
/point/pages/scan.html?dealerCode=30770,2016080217,3,3,0:00:05,2,0.00%,0.00%,US$0.00 
/point/pages/scan.html?dealerCode=31910,2016080813,4,1,0:00:05,0,0.00%,25.00%,US$0.00 
/point/pages/scan.html?dealerCode=51010,2016080616,4,3,0:00:05,2,0.00%,25.00%,US$0.00 
/point/pages/scan.html?dealerCode=51010,2016080723,4,1,0:00:05,1,0.00%,25.00%,US$0.00 
/point/pages/scan.html?dealerCode=51360,2016080511,5,1,0:00:05,0,0.00%,40.00%,US$0.00 
/point/pages/scan.html?dealerCode=51480,2016080414,3,2,0:00:05,2,0.00%,0.00%,US$0.00 
/point/pages/scan.html?dealerCode=80430,2016080916,3,2,0:00:05,1,0.00%,0.00%,US$0.00 
/point/pages/scan.html?dealerCode=10230,2016080715,5,3,0:00:05,3,0.00%,0.00%,US$0.00 
/point/pages/scan.html?dealerCode=10720,2016080413,7,3,0:00:05,2,0.00%,28.57%,US$0.00 
/point/pages/scan.html?dealerCode=11070,2016080610,8,3,0:00:05,3,33.33%,37.50%,US$0.00 
/point/pages/scan.html?dealerCode=20400,2016080615,11,10,0:00:05,5,20.00%,9.09%,US$0.00 
/point/pages/scan.html?dealerCode=22060,2016080711,6,3,0:00:05,2,0.00%,16.67%,US$0.00 
/point/pages/scan.html?dealerCode=50330,2016080621,5,2,0:00:05,2,0.00%,0.00%,US$0.00 
/point/pages/scan.html?dealerCode=51670,2016080413,5,2,0:00:05,2,0.00%,0.00%,US$0.00 
/point/pages/scan.html?dealerCode=20300,2016080420,8,4,0:00:05,3,0.00%,12.50%,US$0.00 
/point/pages/scan.html?dealerCode=10560,2016080214,13,7,0:00:05,2,0.00%,15.38%,US$0.00 
/point/pages/scan.html?dealerCode=10020,2016080214,2,2,0:00:05,2,0.00%,0.00%,US$0.00 
/point/pages/scan.html?dealerCode=10100,2016080306,4,1,0:00:05,1,0.00%,0.00%,US$0.00 
/point/pages/scan.html?dealerCode=10300,2016080514,3,1,0:00:05,1,0.00%,33.33%,US$0.00 
/point/pages/scan.html?dealerCode=10310,2016080615,2,1,0:00:05,0,0.00%,0.00%,US$0.00 
/point/pages/scan.html?dealerCode=10330,2016080910,2,2,0:00:05,1,0.00%,0.00%,US$0.00 
/point/pages/scan.html?dealerCode=10470,2016080815,4,4,0:00:05,3,0.00%,0.00%,US$0.00 
/point/pages/scan.html?dealerCode=10500,2016080715,3,3,0:00:05,2,50.00%,33.33%,US$0.00 
/point/pages/scan.html?dealerCode=10560,2016080508,4,2,0:00:05,2,0.00%,50.00%,US$0.00 
/point/pages/scan.html?dealerCode=10680,2016080602,3,1,0:00:05,1,0.00%,33.33%,US$0.00 
/point/pages/scan.html?dealerCode=10890,2016080212,3,1,0:00:05,1,0.00%,33.33%,US$0.00 
/point/pages/scan.html?dealerCode=10890,2016080815,2,1,0:00:05,1,0.00%,0.00%,US$0.00 
/point/pages/scan.html?dealerCode=10890,2016080909,2,1,0:00:05,1,0.00%,0.00%,US$0.00 
/point/pages/scan.html?dealerCode=10920,2016080414,5,2,0:00:05,1,0.00%,20.00%,US$0.00 
/point/pages/scan.html?dealerCode=10940,2016080414,3,2,0:00:05,1,0.00%,33.33%,US$0.00 
/point/pages/scan.html?dealerCode=11000,2016080610,2,2,0:00:05,1,0.00%,0.00%,US$0.00 
/point/pages/scan.html?dealerCode=11040,2016080817,4,2,0:00:05,1,0.00%,50.00%,US$0.00 
/point/pages/scan.html?dealerCode=11060,2016080414,2,2,0:00:05,2,0.00%,0.00%,US$0.00 
/point/pages/scan.html?dealerCode=11220,2016080612,3,1,0:00:05,1,0.00%,33.33%,US$0.00 
/point/pages/scan.html?dealerCode=11260,2016080407,2,1,0:00:05,1,0.00%,0.00%,US$0.00 
/point/pages/scan.html?dealerCode=11350,2016080511,11,7,0:00:05,6,16.67%,45.45%,US$0.00 
/point/pages/scan.html?dealerCode=11350,2016080519,3,3,0:00:05,3,33.33%,33.33%,US$0.00 
/point/pages/scan.html?dealerCode=11360,2016080216,3,2,0:00:05,2,0.00%,33.33%,US$0.00 
/point/pages/scan.html?dealerCode=11550,2016080511,3,2,0:00:05,1,0.00%,33.33%,US$0.00 
/point/pages/scan.html?dealerCode=11550,2016080512,3,1,0:00:05,1,0.00%,33.33%,US$0.00 
/point/pages/scan.html?dealerCode=11710,2016080616,2,1,0:00:05,1,0.00%,0.00%,US$0.00 
/point/pages/scan.html?dealerCode=11800&from=timeline&isappinstalled=0,2016080215,5,3,0:00:05,3,33.33%,60.00%,US$0.00 
/point/pages/scan.html?dealerCode=11810,2016080213,3,1,0:00:05,0,0.00%,33.33%,US$0.00 
/point/pages/scan.html?dealerCode=11830,2016080510,3,3,0:00:05,1,0.00%,33.33%,US$0.00 
/point/pages/scan.html?dealerCode=11840,2016080818,3,1,0:00:05,1,0.00%,33.33%,US$0.00 
/point/pages/scan.html?dealerCode=20030,2016080214,2,2,0:00:05,2,0.00%,0.00%,US$0.00 
/point/pages/scan.html?dealerCode=20220,2016080910,2,1,0:00:05,1,0.00%,0.00%,US$0.00 
/point/pages/scan.html?dealerCode=20230,2016080312,3,1,0:00:05,1,0.00%,33.33%,US$0.00 
/point/pages/scan.html?dealerCode=20310,2016080711,5,4,0:00:05,3,33.33%,20.00%,US$0.00 
/point/pages/scan.html?dealerCode=20320,2016080212,11,4,0:00:05,1,0.00%,9.09%,US$0.00 
/point/pages/scan.html?dealerCode=20320,2016080621,2,2,0:00:05,2,0.00%,0.00%,US$0.00 
/point/pages/scan.html?dealerCode=20330,2016080514,4,3,0:00:05,2,50.00%,50.00%,US$0.00 
/point/pages/scan.html?dealerCode=20490,2016080311,7,5,0:00:05,3,33.33%,42.86%,US$0.00 
/point/pages/scan.html?dealerCode=20750,2016080610,2,1,0:00:05,0,0.00%,0.00%,US$0.00 
/point/pages/scan.html?dealerCode=20880,2016080613,2,2,0:00:05,2,0.00%,0.00%,US$0.00 
/point/pages/scan.html?dealerCode=21010,2016080211,4,1,0:00:05,1,0.00%,50.00%,US$0.00 
/point/pages/scan.html?dealerCode=21110,2016080411,6,4,0:00:05,4,50.00%,66.67%,US$0.00 
/point/pages/scan.html?dealerCode=21140,2016080510,3,2,0:00:05,1,0.00%,33.33%,US$0.00 
/point/pages/scan.html?dealerCode=21160,2016080712,3,2,0:00:05,2,0.00%,33.33%,US$0.00 
/point/pages/scan.html?dealerCode=21190,2016080214,4,1,0:00:05,1,0.00%,0.00%,US$0.00 
/point/pages/scan.html?dealerCode=21190,2016080516,4,4,0:00:05,2,100.00%,50.00%,US$0.00 
/point/pages/scan.html?dealerCode=21190,2016080617,2,1,0:00:05,1,0.00%,0.00%,US$0.00 
/point/pages/scan.html?dealerCode=21210,2016080715,4,4,0:00:05,2,0.00%,0.00%,US$0.00 
/point/pages/scan.html?dealerCode=21360,2016080911,3,2,0:00:05,1,100.00%,33.33%,US$0.00 
/point/pages/scan.html?dealerCode=21450,2016080909,3,3,0:00:05,3,33.33%,33.33%,US$0.00 
/point/pages/scan.html?dealerCode=21740,2016080418,2,2,0:00:05,1,0.00%,0.00%,US$0.00 
/point/pages/scan.html?dealerCode=21740,2016080921,2,1,0:00:05,1,0.00%,0.00%,US$0.00 
/point/pages/scan.html?dealerCode=21820,2016080212,2,1,0:00:05,1,0.00%,0.00%,US$0.00 
/point/pages/scan.html?dealerCode=21840,2016080513,5,3,0:00:05,0,0.00%,20.00%,US$0.00 
/point/pages/scan.html?dealerCode=21860,2016080418,2,2,0:00:05,1,0.00%,0.00%,US$0.00 
/point/pages/scan.html?dealerCode=21860,2016080712,2,2,0:00:05,2,0.00%,0.00%,US$0.00 
/point/pages/scan.html?dealerCode=21890,2016080414,2,2,0:00:05,2,0.00%,0.00%,US$0.00 
/point/pages/scan.html?dealerCode=21890,2016080916,6,4,0:00:05,4,0.00%,0.00%,US$0.00 
/point/pages/scan.html?dealerCode=21940,2016080408,3,2,0:00:05,2,0.00%,33.33%,US$0.00 
/point/pages/scan.html?dealerCode=22230,2016080811,2,1,0:00:05,0,0.00%,0.00%,US$0.00 
/point/pages/scan.html?dealerCode=30130,2016080621,2,2,0:00:05,1,0.00%,0.00%,US$0.00 
/point/pages/scan.html?dealerCode=30320,2016080710,2,1,0:00:05,1,0.00%,0.00%,US$0.00 
/point/pages/scan.html?dealerCode=30440,2016080914,3,1,0:00:05,1,0.00%,33.33%,US$0.00 
/point/pages/scan.html?dealerCode=30480,2016080709,3,2,0:00:05,1,0.00%,33.33%,US$0.00 
/point/pages/scan.html?dealerCode=30520,2016080610,2,2,0:00:05,1,0.00%,0.00%,US$0.00 
/point/pages/scan.html?dealerCode=30520&from=singlemessage&isappinstalled=0,2016080318,2,2,0:00:05,2,0.00%,0.00%,US$0.00 
/point/pages/scan.html?dealerCode=30540,2016080718,2,2,0:00:05,0,0.00%,0.00%,US$0.00 
/point/pages/scan.html?dealerCode=30670,2016080509,2,2,0:00:05,1,0.00%,0.00%,US$0.00 
/point/pages/scan.html?dealerCode=30730,2016080714,2,2,0:00:05,2,0.00%,0.00%,US$0.00 
/point/pages/scan.html?dealerCode=30730,2016080716,3,3,0:00:05,2,50.00%,33.33%,US$0.00 
/point/pages/scan.html?dealerCode=31040,2016080610,4,3,0:00:05,3,0.00%,0.00%,US$0.00 
/point/pages/scan.html?dealerCode=31100,2016080715,2,2,0:00:05,1,0.00%,0.00%,US$0.00 
/point/pages/scan.html?dealerCode=31100,2016080717,2,2,0:00:05,2,0.00%,0.00%,US$0.00 
/point/pages/scan.html?dealerCode=31240,2016080714,3,1,0:00:05,0,0.00%,33.33%,US$0.00 
/point/pages/scan.html?dealerCode=31260,2016080210,2,2,0:00:05,2,0.00%,0.00%,US$0.00 
/point/pages/scan.html?dealerCode=31450,2016080216,2,1,0:00:05,1,0.00%,0.00%,US$0.00 
/point/pages/scan.html?dealerCode=31450,2016080513,3,2,0:00:05,1,0.00%,33.33%,US$0.00 
/point/pages/scan.html?dealerCode=31480,2016080414,3,3,0:00:05,2,50.00%,33.33%,US$0.00 
/point/pages/scan.html?dealerCode=31520,2016080318,3,1,0:00:05,1,0.00%,33.33%,US$0.00 
/point/pages/scan.html?dealerCode=31610,2016080809,3,2,0:00:05,1,100.00%,33.33%,US$0.00 
/point/pages/scan.html?dealerCode=31910,2016080613,4,2,0:00:05,1,0.00%,0.00%,US$0.00 
/point/pages/scan.html?dealerCode=31910,2016080913,2,2,0:00:05,1,0.00%,0.00%,US$0.00 
/point/pages/scan.html?dealerCode=50250,2016080812,2,2,0:00:05,1,0.00%,0.00%,US$0.00 
/point/pages/scan.html?dealerCode=50330,2016080914,2,1,0:00:05,1,0.00%,0.00%,US$0.00 
/point/pages/scan.html?dealerCode=50350,2016080712,2,1,0:00:05,1,0.00%,0.00%,US$0.00 
/point/pages/scan.html?dealerCode=50370,2016080213,3,2,0:00:05,1,0.00%,33.33%,US$0.00 
/point/pages/scan.html?dealerCode=50370,2016080909,3,2,0:00:05,0,0.00%,33.33%,US$0.00 
/point/pages/scan.html?dealerCode=50460,2016080319,3,1,0:00:05,1,0.00%,33.33%,US$0.00 
/point/pages/scan.html?dealerCode=50510,2016080215,11,7,0:00:05,6,0.00%,9.09%,US$0.00 
/point/pages/scan.html?dealerCode=50570,2016080215,4,3,0:00:05,1,0.00%,0.00%,US$0.00 
/point/pages/scan.html?dealerCode=51010,2016080612,3,1,0:00:05,0,0.00%,33.33%,US$0.00 
/point/pages/scan.html?dealerCode=51140,2016080516,2,2,0:00:05,2,0.00%,0.00%,US$0.00 
/point/pages/scan.html?dealerCode=51170,2016080709,2,2,0:00:05,2,0.00%,0.00%,US$0.00 
/point/pages/scan.html?dealerCode=51360,2016080813,2,2,0:00:05,2,0.00%,0.00%,US$0.00 
/point/pages/scan.html?dealerCode=80430,2016080311,4,3,0:00:05,2,50.00%,50.00%,US$0.00 
/point/pages/scan.html?dealerCode=80430,2016080409,2,2,0:00:05,1,0.00%,0.00%,US$0.00 
/point/pages/scan.html?dealerCode=80430,2016080514,3,2,0:00:05,2,0.00%,33.33%,US$0.00 
/point/pages/scan.html?dealerCode=80430,2016080900,3,1,0:00:05,0,0.00%,33.33%,US$0.00 
/point/pages/scan.html?dealerCode=80840,2016080815,3,2,0:00:05,2,0.00%,33.33%,US$0.00 
/point/pages/scan.html?dealerCode=81360,2016080209,4,4,0:00:05,3,66.67%,50.00%,US$0.00 
/point/pages/scan.html?dealerCode=81370,2016080614,2,1,0:00:05,1,0.00%,0.00%,US$0.00 
/point/pages/scan.html?dealerCode=10220,2016080414,8,4,0:00:04,3,0.00%,12.50%,US$0.00 
/point/pages/scan.html?dealerCode=10860,2016080510,5,3,0:00:04,3,0.00%,0.00%,US$0.00 
/point/pages/scan.html?dealerCode=11360,2016080811,5,3,0:00:04,1,0.00%,0.00%,US$0.00 
/point/pages/scan.html?dealerCode=20310,2016080712,5,3,0:00:04,2,0.00%,0.00%,US$0.00 
/point/pages/scan.html?dealerCode=21790,2016080221,8,7,0:00:04,6,33.33%,37.50%,US$0.00 
/point/pages/scan.html?dealerCode=30540,2016080811,6,5,0:00:04,4,25.00%,16.67%,US$0.00 
/point/pages/scan.html?dealerCode=31210,2016080512,5,4,0:00:04,2,0.00%,0.00%,US$0.00 
/point/pages/scan.html?dealerCode=51140,2016080913,5,4,0:00:04,3,0.00%,0.00%,US$0.00 
/point/pages/scan.html?dealerCode=10720,2016080910,12,7,0:00:04,5,20.00%,8.33%,US$0.00 
/point/pages/scan.html?dealerCode=10710,2016080513,4,3,0:00:04,3,0.00%,25.00%,US$0.00 
/point/pages/scan.html?dealerCode=10720,2016080917,3,2,0:00:04,1,0.00%,0.00%,US$0.00 
/point/pages/scan.html?dealerCode=20320,2016080209,4,3,0:00:04,2,50.00%,25.00%,US$0.00 
/point/pages/scan.html?dealerCode=20660&from=timeline&isappinstalled=0,2016080610,7,5,0:00:04,3,33.33%,14.29%,US$0.00 
/point/pages/scan.html?dealerCode=20810,2016080616,4,4,0:00:04,3,33.33%,25.00%,US$0.00 
/point/pages/scan.html?dealerCode=21010,2016080510,3,1,0:00:04,0,0.00%,0.00%,US$0.00 
/point/pages/scan.html?dealerCode=21610,2016080414,5,2,0:00:04,2,0.00%,40.00%,US$0.00 
/point/pages/scan.html?dealerCode=21820,2016080413,4,1,0:00:04,1,0.00%,25.00%,US$0.00 
/point/pages/scan.html?dealerCode=21860&from=singlemessage&isappinstalled=0,2016080615,4,1,0:00:04,0,0.00%,25.00%,US$0.00 
/point/pages/scan.html?dealerCode=22060,2016080515,6,6,0:00:04,5,60.00%,50.00%,US$0.00 
/point/pages/scan.html?dealerCode=30130,2016080717,4,2,0:00:04,1,0.00%,25.00%,US$0.00 
/point/pages/scan.html?dealerCode=30400,2016080610,4,3,0:00:04,1,0.00%,25.00%,US$0.00 
/point/pages/scan.html?dealerCode=30570,2016080410,3,2,0:00:04,1,0.00%,0.00%,US$0.00 
/point/pages/scan.html?dealerCode=30570,2016080817,4,2,0:00:04,2,0.00%,25.00%,US$0.00 
/point/pages/scan.html?dealerCode=31410,2016080614,4,3,0:00:04,2,50.00%,25.00%,US$0.00 
/point/pages/scan.html?dealerCode=31970,2016080809,3,1,0:00:04,1,0.00%,0.00%,US$0.00 
/point/pages/scan.html?dealerCode=32400,2016080909,6,3,0:00:04,3,0.00%,0.00%,US$0.00 
/point/pages/scan.html?dealerCode=51500,2016080616,4,3,0:00:04,3,0.00%,25.00%,US$0.00 
/point/pages/scan.html?dealerCode=51670,2016080611,4,3,0:00:04,2,0.00%,25.00%,US$0.00 
/point/pages/scan.html?dealerCode=11240,2016080312,4,3,0:00:04,2,0.00%,0.00%,US$0.00 
/point/pages/scan.html?dealerCode=11840,2016080816,4,4,0:00:04,2,0.00%,0.00%,US$0.00 
/point/pages/scan.html?dealerCode=20400,2016080309,5,4,0:00:04,4,25.00%,20.00%,US$0.00 
/point/pages/scan.html?dealerCode=20400,2016080816,4,2,0:00:04,1,0.00%,0.00%,US$0.00 
/point/pages/scan.html?dealerCode=21630,2016080616,5,4,0:00:04,3,33.33%,20.00%,US$0.00 
/point/pages/scan.html?dealerCode=22060,2016080910,7,5,0:00:04,4,50.00%,42.86%,US$0.00 
/point/pages/scan.html?dealerCode=30480,2016080613,6,3,0:00:04,1,0.00%,33.33%,US$0.00 
/point/pages/scan.html?dealerCode=50800,2016080816,4,2,0:00:04,1,0.00%,0.00%,US$0.00 
/point/pages/scan.html?dealerCode=51010,2016080211,5,2,0:00:04,0,0.00%,20.00%,US$0.00 
/point/pages/scan.html?dealerCode=51630,2016080618,7,4,0:00:04,3,33.33%,42.86%,US$0.00 
/point/pages/scan.html?dealerCode=80320,2016080614,4,3,0:00:04,3,0.00%,0.00%,US$0.00 
/point/pages/scan.html?dealerCode=81380,2016080913,4,3,0:00:04,2,0.00%,0.00%,US$0.00 
/point/pages/scan.html?dealerCode=20300,2016080506,11,7,0:00:04,6,83.33%,54.55%,US$0.00 
/point/pages/scan.html?dealerCode=50250,2016080912,6,2,0:00:04,1,0.00%,16.67%,US$0.00 
/point/pages/scan.html?dealerCode=50510,2016080711,6,3,0:00:04,2,0.00%,16.67%,US$0.00 
/point/pages/scan.html?dealerCode=22180,2016080611,7,2,0:00:04,2,0.00%,14.29%,US$0.00 
/point/pages/scan.html?dealerCode=81380,2016080710,8,4,0:00:04,2,0.00%,25.00%,US$0.00 
/point/pages/scan.html?dealerCode=11360,2016080711,7,5,0:00:04,3,0.00%,0.00%,US$0.00 
/point/pages/scan.html?dealerCode=20770,2016080312,8,6,0:00:04,4,0.00%,0.00%,US$0.00 
/point/pages/scan.html?dealerCode=10010,2016080210,1,1,0:00:04,0,0.00%,0.00%,US$0.00 
/point/pages/scan.html?dealerCode=10080,2016080210,1,1,0:00:04,1,0.00%,0.00%,US$0.00 
/point/pages/scan.html?dealerCode=10080,2016080310,2,1,0:00:04,0,0.00%,50.00%,US$0.00 
/point/pages/scan.html?dealerCode=10080,2016080517,1,1,0:00:04,1,0.00%,0.00%,US$0.00 
/point/pages/scan.html?dealerCode=10080,2016080718,1,0,0:00:04,0,0.00%,0.00%,US$0.00 
/point/pages/scan.html?dealerCode=10080,2016080916,1,1,0:00:04,1,0.00%,0.00%,US$0.00 
/point/pages/scan.html?dealerCode=10100,2016080408,2,1,0:00:04,1,0.00%,50.00%,US$0.00 
/point/pages/scan.html?dealerCode=10100,2016080417,2,1,0:00:04,1,0.00%,50.00%,US$0.00 
/point/pages/scan.html?dealerCode=10100,2016080815,4,3,0:00:04,1,0.00%,25.00%,US$0.00 
/point/pages/scan.html?dealerCode=10100,2016080916,1,1,0:00:04,1,0.00%,0.00%,US$0.00 
/point/pages/scan.html?dealerCode=10220,2016080219,5,4,0:00:04,3,0.00%,20.00%,US$0.00 
/point/pages/scan.html?dealerCode=10220,2016080406,2,1,0:00:04,0,0.00%,50.00%,US$0.00 
/point/pages/scan.html?dealerCode=10220,2016080508,2,2,0:00:04,2,0.00%,0.00%,US$0.00 
/point/pages/scan.html?dealerCode=10220,2016080616,4,2,0:00:04,0,0.00%,25.00%,US$0.00 
/point/pages/scan.html?dealerCode=10300,2016080212,1,1,0:00:04,1,0.00%,0.00%,US$0.00 
/point/pages/scan.html?dealerCode=10300,2016080610,3,1,0:00:04,1,0.00%,0.00%,US$0.00 
/point/pages/scan.html?dealerCode=10300,2016080822,1,1,0:00:04,1,0.00%,0.00%,US$0.00 
/point/pages/scan.html?dealerCode=10300,2016080912,1,1,0:00:04,0,0.00%,0.00%,US$0.00 
